書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
111年升大學學科測驗解題王  社會考科（108課綱）,https://www.kingstone.com.tw//basic/2015216985735?zone=book&lid=book_class3_ile&actid=book_class3_ile,鄒臥龍、羅士豪、林全、林翔,鶴立      ,9789866978647.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216985735/2015216985735b.jpg,"


超速解學測考題祕辛！

5大特色，贏戰學測就看這！

	 

名師引路相授→詳解破除迷思，鞏固觀念！

核心概念剖析→鎖定出題脈絡，掃除盲區！

精編學測模擬→摸清最新考情，實戰不怯場！

解答獨立成冊→題解對照輕鬆有效率！

考前10分鐘攻略→蒐羅必考關鍵，所向披靡！

	 

	以「核心素養」為主軸的108課綱於111年新型學測初登場，學測命題方式不僅更趨靈活多變，且更偏重實用性及生活化，同時，也增加了科際整合題型的比重，在在檢驗著考生學習各科知識的融會貫通。面對來勢洶洶的「108課綱」教改洪流，鶴立團隊仍秉持著專業的素養與追求卓越的態度，特聘教學經驗豐富的社會科權威名師，為《升大學學科測驗解題王：社會考科》進行全方位改版！

	 

	由於新型學測導入情境題時，仍維持一定比例的基本題，再加上題目的核心考點往往一再重複，因此歷屆試題仍有其參考之必要性，這也是本系列收錄近十年考古題的主因。鶴立團隊也期望透過本書的改版，將系列特色去蕪存菁，藉此帶領莘莘學子們走在教改浪潮的尖端，乘風破浪，面對任何考試都戰無不勝，所向披靡！

	 

本書特色

	 

●近十年歷屆試題完整收錄！

	本書完整收錄近十年的學測歷屆試題，除了令同學摸清考試重點之外，也提供同學一個適應新型考題的機會，更重要的是，能讓同學透過演練試題熟悉解題過程，不用再死背硬記答案。

	 

●逐題詳解，名師引路相授！

	鶴立團隊延攬超強補教名師，以其多年豐富的教學經驗，逐題編寫詳盡的解析，對於難度甚高的科際整合、混合題型更有精闢的剖析。此外，每題輔以「考點出處」、「速解錦囊」與「思路引導」，一方面藉由相同考點一再標註出現，提醒同學其重要性；另一方面則請名師剖析解題關鍵，助同學輕鬆破解自己的思考盲點與學習瓶頸，進而掌握答題關鍵鑰匙，邁向高分！最後，保留既有「獨立成冊解答本」的優點，提高同學題解對照的效率，把節省下來的時間，用在衝刺複習的刀口上！

	 

●五標落點分析，加強考試臨場感！

	本書於各年度的標題上標註「五標落點」與「考試時間」，不僅透過「考試時間」加強考試的臨場感，令同學習慣答題的步調與節奏，更提供當年度的「五標級分」與「原始分數」供同學參酌對照，以求進行更精準的自我檢測，補強弱點，增強優勢！

	 

●精編模擬試題，檢驗實力！

	書中最新年度模擬試題採用Arima Models分析，精選出符合最新命題趨勢的試題，供同學以最短時間熟悉最新考情，檢視自我實力，並迅速掌握自己的弱點與強項，衝刺最需補強之處。

	 

●考前10分鐘攻略全面性更新！

	廣受好評的「考前速成攻略」也進行內容全面更新，不僅編入108新課綱的各冊各主題重點精要，更將重要考點作系統性的統整與比較，期能令同學能在考前衝刺時刻，進行重點式複習，掌握重要基礎概念及定理。

	 

●應考小叮嚀，統整考前必做「功課」！

	鶴立團隊參酌坊間學測考生經驗，統整成「學測應考小叮嚀」，其中詳列了考前必須事先準備的「功課」，包括：詳讀大考中心的應考規則、查看考場及考前準備時必須注意之處、臨場作答時必須留意的事項、考試必備物品確認等內容，一次性條列整理，讓同學不再惶惶無措！

	 

"
法律系轉學考：憲法歷屆試題全解（保成）,https://www.kingstone.com.tw//basic/2015216862104?zone=book&lid=book_class3_ile&actid=book_class3_ile,于歆,新保成    ,9789865597214.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216862104/2015216862104b.jpg,"


適用對象

	準備暑期轉學考之大一升大二學生

使用功效

	本書蒐錄101~109年台大法律系二年級轉學考憲法科目試題，並分析近年台大憲法命題方向。題題均有破題關鍵、重要概念及建議擬答，精準切入試題核心。

改版差異

	全新書

本書特色

˙數據分析考古題，幫你精準掌握命題重點！
	專業分析近年試題，掌握台大憲法命題方向，並提供準備方法的建議。

˙分析答題考點，掌握要害，一擊中的！
	分數的多寡，不在於寫了多少，而是取決於寫到多少考點！本書整理試題考點，幫你節省時間，迅速掌握破題關鍵！

˙站在閱卷老師的角度，幫你擬出最適合的解答！
	踏入閱卷者的思考領域，帶你突破答案字數迷思，用最簡潔俐落的作答方式，幫你高效取分！

"
金柑全年12月份栽培管理技術專刊,https://www.kingstone.com.tw//basic/2014350189948?zone=book&lid=book_class3_ile&actid=book_class3_ile,李建瑩,花蓮農改場,9789860561401.0,https://cdn.kingstone.com.tw/book/images/product/20143/2014350189948/2014350189948b.jpg,"

金柑全年12月份栽培管理技術專刊
                    
"
中外歷史年表（增訂版）,https://www.kingstone.com.tw//basic/2015215565969?zone=book&lid=book_class3_ile&actid=book_class3_ile,鄒臥龍,鶴立      ,9789869549066.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015215565969/2015215565969b.jpg,"


縱向史觀──以時間為主軸，按年代順序列舉史前至今的重要大事
橫向史觀──中外對照的呈現方式，輕鬆比較同時期世界歷史進展
縱橫交織成最完整的學習網絡，讓同學一網打盡歷史事件不遺漏


◆以年代為主軸
	本書依年代為順序，以表格方式條列出各個年代所發生的重要事件，幫助同學一目瞭然所有事件始末，輕鬆複習無負擔。

◆中外大事對照彙整
	特別以中外對照的呈現方式，聯繫同時期各地的大事發展，讓同學輕鬆建構世界歷史脈絡。

◆梳理東西同質歷史觀念
	隨書統整中外歷史上各種相似觀念的重點比較，幫助同學迅速釐清混亂的歷史內容！

★☆優點☆★
	1.輕薄口袋本，隨身攜帶超方便
	2.全彩印製，帶來豐富視覺享受
	3.系統化編寫，快速記憶無負擔
	4.中外對照，輕鬆建立世界觀

"
111升大學學科能力測驗社會考科歷屆試題總覽（108課綱）,https://www.kingstone.com.tw//basic/2015217017589?zone=book&lid=book_class3_ile&actid=book_class3_ile,徐明軒、林全、劉河北、葉施平,鴻漸文化  ,9789860686951.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015217017589/2015217017589b.jpg,"


	「素養題、新課綱摸不著頭緒」
	「不知該如何準備即將登場的新型學測」
	「試題的解析像課文一般冗長，抓不住複習重點」
	是讓許多學生和家長們日日煎熬的兇手！

	你也有這些困擾嗎？
	別擔心！鴻漸文化《學科能力測驗歷屆試題總覽》系列叢書全面更新，
	考前準備要領、名師精闢解析直擊學測考點，素養導向不再霧煞煞！

本書特色

◎獨家超值懶人包
	本系列獨家整理了「3秒速解」與「重點指標」，讓同學能夠在有限的時間內掌握解題要領、突破學習盲點，在考場上大展鴻翼。

◎學霸私藏擬真祕笈
	完整收錄大學入學考試中心公布，一○六年至一一○年的學科能力測驗試題；此外，更集合國內升大學補教權威、在校名師，詳加研究考情趨勢，依照最新的考題格式，編修3回最新模擬試題供學生自我檢測。

◎權威名師題題精解
	鴻漸文化特聘解題名師團隊，逐一精解各個考題應答原委，讓學生們能快速掌握考題精髓，即使是您有相當把握的試題，翻閱解析一覽，仍可得到額外的補充複習效果。

◎各科考前準備要領、高效複習紀錄條
	鴻漸學測智囊團特別匯整考前準備要領，並在目錄添增高效複習紀錄條。讓你迅速掌握各科的複習重點，學測致勝易如反掌！！

◎卷卡合一答案卷
	為使莘莘學子們能更快適應新型學測，鴻漸文化精心設計1回卷卡合一擬真答案卷，實戰演練超有感！

◎獨立成冊解答本
	採用題解分離的解答本形式，減少同學對照與訂正的時間，對於大考在即、時間寶貴的考生們來說，時間管理更有效率。

"
法律系轉學考：民法總則歷屆試題全解（保成）,https://www.kingstone.com.tw//basic/2015216862234?zone=book&lid=book_class3_ile&actid=book_class3_ile,柳宿一,新保成    ,9789865597184.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216862234/2015216862234b.jpg,"


適用對象

	1.想要透過轉學考轉進台、政、北、東、輔、成、中正、中興、高雄等大學法律系的學生
	2.想要增進民法總則知識以備戰國考的考生

使用功效

	1.掌握轉學考的民法總則考試要點
	2.學會如何撰寫民法總則申論題的解答

改版差異

	全新產品推出

本書特色

【數據分析考古題，精準掌握考點！】
	專業分析近年七大法律系所的「轉學考民法總則」試題，掌握各校命題方向，節省您準備考題的時間。

【最短的擬答時間，獲取最高的考試分數】
	「寫的越多，分數越高！？」還陷在擬答的字數迷思裡面嗎？
	本書作者以豐富的批改經驗，幫你擬出閱卷老師最想看到的擬答！
	用簡潔俐落的作答方式，高效取分！

"
法律系轉學考：刑法總則歷屆試題全解（保成）,https://www.kingstone.com.tw//basic/2015216862364?zone=book&lid=book_class3_ile&actid=book_class3_ile,雅各,新保成    ,9789865597207.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216862364/2015216862364b.jpg,"


適用對象

	有志轉進大學法律系二年級的同學、嚮往更好大學之法律系同學

使用功效

	精準掌握命題重點以及閱卷老師想看到之答案

改版差異

	全新書

本書特色

˙數據分析考古題，幫你精準掌握命題重點！
	專業分析近年試題，掌握各校命題方向，並提供準備方法的建議。

˙分析答題考點，掌握要害，一擊中的！
	分數的多寡，不在於寫了多少，而是取決於寫到多少考點！
	本書整理試題考點，幫你節省時間，迅速掌握破題關鍵！

˙站在閱卷老師的角度，幫你擬出最適合的解答！
	踏入閱卷者的思考領域，帶你突破答案字數迷思，用最簡潔俐落的作答方式，幫你高效取分！

"
110指定科目考試公民與社會考科歷屆試題總覽,https://www.kingstone.com.tw//basic/2015216702851?zone=book&lid=book_class3_ile&actid=book_class3_ile,余紫瑛,鴻漸文化  ,9789869952477.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216702851/2015216702851b.jpg,"


	★名師解題：完整收錄100年至109年的大學入學指定科目考試試題，由高中升大學補習班超級名師親自詳解，將所有的題目做最深入的詳析，細膩的解釋，最能啟發考生作答技巧與思考脈絡。

	 

	★模擬演練：依照近年命題趨勢，特編110年模擬試題供學生自我檢測，另外，收錄測驗內容說明，讓同學可以迅速掌握測驗方向。

	 

	★獨家撇步：本書獨家收錄「3秒速解」與「待加強」，讓同學能夠在有限的時間內掌握解題要領、突破學習盲點！此外，更匯整歷年考題的命題分布情形，做成「考情分析」，各單元占分比重一目了然，即刻掌握複習重點！

	 

	★擬真情境：本書內容編排方式依照大學入學考試中心所公布的題本，答案欄的設計也是採用大考中心的填答劃記方式，讓同學們立即進入仿真情境。

	 

	★貼心附冊：最棒的是還有可抽出對照「試題」與「答案解析」的「獨立解答本」，自我測驗後，查答案、看解析超方便！
	 

	對於即將上考場的同學們而言，「知己知彼，才能百戰百勝」，熟練歷屆試題，真實模擬演練，絕對有加分的效果！

	 

"
110升大學指定科目考試解題王－公民與社會考科,https://www.kingstone.com.tw//basic/2015216686434?zone=book&lid=book_class3_ile&actid=book_class3_ile,洪驛、陳栩,鶴立      ,9789866978548.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216686434/2015216686434b.jpg,"


	超強衝刺版指考歷屆試題，配合詳盡解析，穩扎穩打厚實功力。
	★學界名師逐題解析保證權威 → 精準解析內容詳盡
	★思路引導與錦囊撇步絕對獨家 → 輕鬆掌握解題關鍵
	★考前衝刺10分鐘攻略最超值 → 快速複習重點觀念
	強勢•精確•零失誤 挑戰秒殺瞬思力！

解題百戰王，讓考試easy & friendly！

	考試範圍都讀完了，但還是覺得心有不安？
	那是因為還沒做近十年考題
	做了近十年考題，卻覺得自己的水平沒有獲得提升？
	那是因為沒有解題王
	雖然想要精進自己，面對參考書大海不知該如何下手？
	那是因為沒人告訴你解題王有多棒

	CP值超高的解題王全系列，讓你有信心與能力達陣成功！

為何選擇鶴立指考解題王？
	收錄近10年大學指定科目考試歷屆試題，且由補教權威名師做最完整的試題分析暨精解，並含一回最新年度的模擬試題與解析，以及「考前10分鐘攻略」的考點菁華。不同於坊間一般的簡解，本書詳實的解析補強考生對觀念的理解，甚至一題提供多種解法，讓同學強化思考脈絡，啟發作答技巧，適合於最後衝刺階段時加強演練，在最短時間內快速掌握考試重點及命題趨勢，是最實用的考前寶典！

	近十年歷屆試題全收錄，擁有夠分量的演練
	逐題詳細解析養成具備所有應考觀念的能力
	加註關鍵錦囊加深學習印象、作出全面性的整理
	模擬試題挑戰自身實力、衝刺最需補強之處
	專業出版團隊＋補教頂尖師資＝直擊考場常勝軍。
	考前10分鐘攻略，用最短的時間掌握重要基礎概念及定理。
	獨立解答本，方便好抽拿的解答別冊，讓同學對照詳解更便利。

系列特色

◎近10年歷屆指考試題
	指定科目考試的難易度、鑑別度都偏高，唯有在有限時間內精準掌握命題核心，才能在考場中脫穎而出、獲取高分。鶴立文教機構逐年更新試題，讓同學隨時掌握最新考試資訊，一舉衝破考試大關。

◎逐題詳細解析加註關鍵錦囊
	延攬超強補教名師，以其多年豐富的教學經驗，逐題編寫詳盡的解析，對於難度甚高的整合題型更有精闢的剖析。歷屆試題破題的關鍵在於能否連結到相關主題內容，因此詳列題目出處，讓同學養成具備所有應考觀念的能力，實力才得以發揮甚而游刃有餘；此外，每題輔以思路概述，讓同學們能將定理及性質重新複習一遍，進而加深學習印象。解題錦囊則針對解題撇步與超強公式，作出全面性的整理。

◎選擇題之選項對錯標示清楚
	坊間對於多選題題解，僅將各個選項的解答概略寫出，並未標明是非對錯，同學常常得翻回題目頁面，才能逐一對照檢視各選項敘述，有鑒於此，鶴立解題王不僅解析詳細，更是將多選題每個選項逐一解釋，讓同學不僅知其然，更知其所以然。

◎模擬試題挑戰實力
	鶴立編輯團隊廣搜全國試題，並根據現今實事與最新考情編寫模擬試題，讓同學做完考古題之外，還能藉由模擬試題自我檢定。

◎考前10分鐘攻略
	特別收錄考前10分鐘攻略，依據近十年出題率及最新課綱強弱化程度，將指考測驗範圍內的各主題擇其重點精要編入，以期學子在最短時間內能掌握重要基礎概念及定理。

"
110升大學指定科目考試解題王－地理考科,https://www.kingstone.com.tw//basic/2015216687936?zone=book&lid=book_class3_ile&actid=book_class3_ile,羅士豪、林建、林翔,鶴立      ,9789866978487.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216687936/2015216687936b.jpg,"


飆分版指考歷屆試題，配合詳盡解析，穩扎穩打厚實功力。
	權威名師逐題詳解，精銳盡出！
	思路引導與錦囊撇步，保證獨家！
	考前衝刺10分鐘攻略，鞏固觀念！
	解答別冊題解好對照，絕對強勢！
	強勢•精確•零失誤 挑戰秒殺瞬思力！


	解題百戰王，讓考試easy & friendly！

	考試範圍都讀完了，但還是覺得心有不安？
	那是因為還沒做近十年考題
	做了近十年考題，卻覺得自己的水平沒有獲得提升？
	那是因為沒有解題王
	雖然想要精進自己，面對參考書大海不知該如何下手？
	那是因為沒人告訴你解題王有多棒

	CP值超高的解題王全系列，讓你有信心與能力達陣成功！

	為何選擇鶴立指考解題王？

	收錄100-109年大學指定科目考試歷屆試題，且由補教權威名師做最完整的試題分析暨精解，並含一回最新年度的模擬試題與解析，最新收錄「考前10分鐘攻略」。不同於坊間一般的簡解，本書詳實的解析補強考生對觀念的理解，甚至一題提供多種解法，讓同學強化思考脈絡，啟發作答技巧，適合於最後衝刺階段時加強演練，在最短時間內快速掌握考試重點及命題趨勢，是最實用的考前寶典！

	．近十年歷屆試題全收錄，擁有夠分量的演練
	．逐題詳細解析養成具備所有應考觀念的能力
	．加註關鍵錦囊加深學習印象、作出全面性的整理
	．模擬試題挑戰自身實力、衝刺最需補強之處
	．專業出版團隊＋補教頂尖師資＝直擊考場常勝軍。
	．考前10分鐘攻略，用最短的時間掌握重要基礎概念及定理。
	．獨立解答本，方便好抽拿的解答別冊，讓同學對照詳解更便利。

系列特色

	◎近10年（100～109年度）歷屆指考試題
	指定科目考試的難易度、鑑別度都偏高，唯有在有限時間內精準掌握命題核心，才能在考場中脫穎而出、獲取高分。鶴立文教機構逐年更新試題，讓同學隨時掌握最新考試資訊，一舉衝破考試大關。

◎逐題詳細解析加註關鍵錦囊
	延攬超強補教名師，以其多年豐富的教學經驗，逐題編寫詳盡的解析，對於難度甚高的整合題型更有精闢的剖析。歷屆試題破題的關鍵在於能否連結到相關主題內容，因此詳列題目出處，讓同學養成具備所有應考觀念的能力，實力才得以發揮甚而游刃有餘；此外，每題輔以思路概述，讓同學們能將定理及性質重新複習一遍，進而加深學習印象。解題錦囊則針對解題撇步與超強公式，作出全面性的整理。

◎選擇題之選項對錯標示清楚
	坊間對於多選題題解，僅將各個選項的解答概略寫出，並未標明是非對錯，同學常常得翻回題目頁面，才能逐一對照檢視各選項敘述，有鑒於此，鶴立解題王不僅解析詳細，更是將多選題每個選項逐一解釋，讓同學不僅知其然，更知其所以然。

◎模擬試題挑戰實力
	鶴立編輯團隊廣搜全國試題，並根據現今實事與最新考情編寫模擬試題，讓同學做完考古題之外，還能藉由模擬試題自我檢定。

◎考前10分鐘攻略
	新增考前10分鐘攻略，依據近十年出題率及最新課綱強弱化程度，將指考測驗範圍內的各主題擇其重點精要編入，以期學子在最短時間內能掌握重要基礎概念及定理。

"
